pat_date	pat_userid	pat_num_actions
2016-05-28	262675	1
2016-05-28	635323	8
2016-05-28	4381155	4
2016-05-28	4782567	3
2016-05-28	6282205	2
2016-05-28	7505908	16
2016-05-28	9346035	2
2016-05-28	10248457	2
2016-05-28	10539714	1
2016-05-28	10728040	39
2016-05-28	17772824	45
2016-05-28	17956451	2
2016-05-28	21035594	3
2016-05-28	21417351	4
2016-05-28	21491290	3
2016-05-28	21685244	11
2016-05-28	23748255	8
2016-05-28	23786866	6
2016-05-28	24619723	5
2016-05-28	25523690	25
2016-05-28	25998241	2
2016-05-28	27081040	1
2016-05-28	27518358	17
2016-05-28	27796007	4
2016-05-28	27816709	26
2016-05-28	27871940	1
2016-05-28	28032930	4
2016-05-28	28038601	6
2016-05-28	28156462	2
2016-05-29	262675	1
2016-05-29	334887	7
2016-05-29	4381155	2
2016-05-29	5360838	15
2016-05-29	6282205	1
2016-05-29	9676078	2
2016-05-29	10248457	2
2016-05-29	10539714	5
2016-05-29	11916782	1
2016-05-29	15041510	2
2016-05-29	20441404	1
2016-05-29	21417351	2
2016-05-29	23748255	2
2016-05-29	24796666	2
2016-05-29	25523690	16
2016-05-29	26677019	5
2016-05-29	27388749	8
2016-05-29	27470640	18
2016-05-29	27518358	1
2016-05-29	27708403	1
2016-05-29	27816709	5
2016-05-29	28103413	12
2016-05-29	28230737	64
2016-05-30	455421	2
2016-05-30	560483	4
2016-05-30	2779825	23
2016-05-30	5360838	4
2016-05-30	6196463	10
2016-05-30	7505908	27
2016-05-30	8390765	3
2016-05-30	12054433	11
2016-05-30	16944783	8
2016-05-30	17771490	2
2016-05-30	19121135	20
2016-05-30	21491290	1
2016-05-30	21685244	1
2016-05-30	23616447	2
2016-05-30	23748255	11
2016-05-30	24796666	8
2016-05-30	25523690	12
2016-05-30	26034386	68
2016-05-30	26386571	15
2016-05-30	26677019	3
2016-05-30	27470640	10
2016-05-30	27518358	11
2016-05-30	27612457	1
2016-05-30	27708403	56
2016-05-30	27816709	3
2016-05-30	27871940	1
2016-05-30	28230737	2
2016-05-31	4295	8
2016-05-31	334887	1
2016-05-31	455421	2
2016-05-31	2512606	7
2016-05-31	2779825	2
2016-05-31	3794283	2
2016-05-31	6196463	8
2016-05-31	6282205	1
2016-05-31	7505908	6
2016-05-31	9676078	5
2016-05-31	10248457	2
2016-05-31	10539714	1
2016-05-31	10614794	15
2016-05-31	10728040	13
2016-05-31	11220631	4
2016-05-31	12641526	12
2016-05-31	13588723	2
2016-05-31	13843878	4
2016-05-31	17771490	15
2016-05-31	19121135	11
2016-05-31	20441404	2
2016-05-31	21119524	43
2016-05-31	23500032	4
2016-05-31	23748255	10
2016-05-31	24619723	1
2016-05-31	24796666	6
2016-05-31	25523690	22
2016-05-31	25959191	6
2016-05-31	26034386	77
2016-05-31	26386571	29
2016-05-31	27081040	1
2016-05-31	27518358	3
2016-05-31	27708403	47
2016-05-31	27816709	11
2016-05-31	28427454	2
2016-06-01	4295	18
2016-06-01	455421	4
2016-06-01	459990	12
2016-06-01	560483	2
2016-06-01	1921264	8
2016-06-01	2157954	1
2016-06-01	2779825	8
2016-06-01	4381155	11
2016-06-01	5117810	44
2016-06-01	6282205	3
2016-06-01	7505908	40
2016-06-01	10539714	3
2016-06-01	10614794	4
2016-06-01	10728040	2
2016-06-01	11220631	3
2016-06-01	13130532	4
2016-06-01	17771490	4
2016-06-01	17772824	56
2016-06-01	21035594	3
2016-06-01	21417351	2
2016-06-01	23748255	4
2016-06-01	24796666	2
2016-06-01	25078365	44
2016-06-01	25523690	31
2016-06-01	26034386	54
2016-06-01	26386571	14
2016-06-01	27518358	2
2016-06-01	27708403	2
2016-06-01	27816709	6
2016-06-01	27871940	2
2016-06-01	28038601	11
2016-06-01	28230737	2
2016-06-02	4295	6
2016-06-02	455421	3
2016-06-02	459990	5
2016-06-02	1682577	1
2016-06-02	2157954	2
2016-06-02	2779825	1
2016-06-02	6196463	14
2016-06-02	7505908	4
2016-06-02	10539714	1
2016-06-02	10614794	12
2016-06-02	10728040	132
2016-06-02	11220631	3
2016-06-02	17771490	12
2016-06-02	18899359	2
2016-06-02	19121135	3
2016-06-02	21119524	4
2016-06-02	21491290	1
2016-06-02	24619723	2
2016-06-02	24796666	2
2016-06-02	25078365	43
2016-06-02	25436602	7
2016-06-02	25523690	53
2016-06-02	26034386	64
2016-06-02	26073722	51
2016-06-02	26386571	14
2016-06-02	27032296	4
2016-06-02	27613498	3
2016-06-02	27708403	44
2016-06-02	27816709	7
2016-06-02	28038601	8
2016-06-02	28103413	9
2016-06-03	4295	2
2016-06-03	455421	8
2016-06-03	459990	4
2016-06-03	560483	8
2016-06-03	1492328	16
2016-06-03	5360838	2
2016-06-03	6196463	4
2016-06-03	6282205	4
2016-06-03	7505908	2
2016-06-03	9951654	12
2016-06-03	10539714	1
2016-06-03	10614794	9
2016-06-03	10728040	113
2016-06-03	11220631	9
2016-06-03	12709285	2
2016-06-03	15707762	2
2016-06-03	19121135	3
2016-06-03	19912518	1
2016-06-03	24796666	4
2016-06-03	24812962	1
2016-06-03	25078365	39
2016-06-03	25523690	19
2016-06-03	25830045	1
2016-06-03	26386571	44
2016-06-03	27081040	2
2016-06-03	27612457	1
2016-06-03	27708403	4
2016-06-03	27743190	3
2016-06-03	27816709	10
2016-06-03	28103413	139
2016-06-03	28167859	8
2016-06-04	455421	7
2016-06-04	1487243	2
2016-06-04	1904640	101
2016-06-04	6282205	1
2016-06-04	7505908	15
2016-06-04	9346035	4
2016-06-04	9951654	6
2016-06-04	10728040	24
2016-06-04	11220631	2
2016-06-04	19121135	3
2016-06-04	21491290	2
2016-06-04	24257907	7
2016-06-04	24619723	1
2016-06-04	24796666	4
2016-06-04	25187446	11
2016-06-04	25523690	9
2016-06-04	26386571	60
2016-06-04	27612457	1
2016-06-04	27743190	1
2016-06-04	27816709	2
2016-06-04	28038601	2
2016-06-04	28167859	25
2016-06-05	1682577	1
2016-06-05	1904640	10
2016-06-05	4381155	8
2016-06-05	6196463	8
2016-06-05	6886294	1
2016-06-05	7505908	20
2016-06-05	9699525	2
2016-06-05	9951654	4
2016-06-05	10248457	2
2016-06-05	10614794	10
2016-06-05	10728040	20
2016-06-05	17847210	2
2016-06-05	18622101	56
2016-06-05	19121135	3
2016-06-05	20885655	22
2016-06-05	22826210	2
2016-06-05	23500032	2
2016-06-05	24257907	1
2016-06-05	24619723	16
2016-06-05	24796666	8
2016-06-05	25078365	38
2016-06-05	25187446	7
2016-06-05	25523690	9
2016-06-05	26386571	26
2016-06-05	26677019	5
2016-06-05	27518358	1
2016-06-05	27816709	5
2016-06-05	27871940	6
2016-06-05	28103413	87
2016-06-05	28167859	2
2016-06-06	4295	14
2016-06-06	84612	8
2016-06-06	455421	3
2016-06-06	459990	2
2016-06-06	560483	2
2016-06-06	1301018	1
2016-06-06	1487243	3
2016-06-06	1492328	1
2016-06-06	1904640	8
2016-06-06	2779825	1
2016-06-06	6196463	6
2016-06-06	7505908	11
2016-06-06	9951654	21
2016-06-06	10614794	10
2016-06-06	10728040	47
2016-06-06	11220631	34
2016-06-06	18364158	1
2016-06-06	19959423	3
2016-06-06	20885655	20
2016-06-06	23500032	4
2016-06-06	23748255	10
2016-06-06	24136187	4
2016-06-06	24619723	13
2016-06-06	25078365	9
2016-06-06	25434004	14
2016-06-06	25523690	3
2016-06-06	26386571	28
2016-06-06	26677019	2
2016-06-06	27498385	4
2016-06-06	27708403	19
2016-06-06	27743190	1
2016-06-07	4295	28
2016-06-07	455421	3
2016-06-07	560483	16
2016-06-07	1487243	2
2016-06-07	1492328	20
2016-06-07	1739346	4
2016-06-07	4381155	3
2016-06-07	6196463	1
2016-06-07	7505908	15
2016-06-07	10728040	11
2016-06-07	11220631	1
2016-06-07	18364158	8
2016-06-07	23748255	6
2016-06-07	24619723	5
2016-06-07	25124517	54
2016-06-07	25523690	10
2016-06-07	25959191	3
2016-06-07	26250453	86
2016-06-07	26386571	17
2016-06-07	26677019	2
2016-06-07	27360059	1
2016-06-07	27498385	8
2016-06-07	27612457	1
2016-06-07	27708403	3
2016-06-07	27816709	2
2016-06-07	28167859	2
2016-06-07	28416556	6
2016-06-08	4295	16
2016-06-08	334887	1
2016-06-08	455421	2
2016-06-08	459990	3
2016-06-08	560483	10
2016-06-08	1487243	4
2016-06-08	1492328	10
2016-06-08	6196463	5
2016-06-08	7505908	2
2016-06-08	10728040	2
2016-06-08	11220631	6
2016-06-08	13821812	71
2016-06-08	17771490	2
2016-06-08	18364158	4
2016-06-08	18557890	63
2016-06-08	18622101	31
2016-06-08	19633555	5
2016-06-08	23616447	4
2016-06-08	23748255	2
2016-06-08	24257907	15
2016-06-08	25078365	35
2016-06-08	25523690	25
2016-06-08	26386571	58
2016-06-08	27081040	1
2016-06-08	27498385	6
2016-06-08	27708403	42
2016-06-08	28103413	12
2016-06-08	28167859	2
2016-06-09	120801	18
2016-06-09	455421	6
2016-06-09	560483	28
2016-06-09	1492328	15
2016-06-09	1646408	1
2016-06-09	2157954	1
2016-06-09	6196463	26
2016-06-09	7505908	13
2016-06-09	10218004	1
2016-06-09	13821812	64
2016-06-09	15707762	2
2016-06-09	15763484	1
2016-06-09	15891802	1
2016-06-09	17317244	2
2016-06-09	17911012	7
2016-06-09	18622101	16
2016-06-09	19121135	8
2016-06-09	22604547	3
2016-06-09	23616447	1
2016-06-09	23748255	4
2016-06-09	24257907	1
2016-06-09	24619723	3
2016-06-09	24796666	2
2016-06-09	25078365	4
2016-06-09	25523690	27
2016-06-09	26386571	90
2016-06-09	27708403	8
2016-06-09	28097074	7
2016-06-10	79	2
2016-06-10	4295	4
2016-06-10	120801	1
2016-06-10	455421	2
2016-06-10	560483	4
2016-06-10	628664	2
2016-06-10	1168880	21
2016-06-10	1492328	17
2016-06-10	1904640	42
2016-06-10	2325890	2
2016-06-10	3326310	14
2016-06-10	6196463	4
2016-06-10	7505908	4
2016-06-10	8500787	6
2016-06-10	9951654	4
2016-06-10	11220631	2
2016-06-10	13821812	13
2016-06-10	17443185	4
2016-06-10	17505739	5
2016-06-10	17911012	9
2016-06-10	18364158	6
2016-06-10	21035594	1
2016-06-10	21491290	2
2016-06-10	24257907	8
2016-06-10	24619723	15
2016-06-10	24796666	4
2016-06-10	25124517	2
2016-06-10	25523690	5
2016-06-10	26369887	1
2016-06-10	26386571	34
2016-06-10	27518358	2
2016-06-10	27708403	12
2016-06-10	27945290	41
2016-06-10	28038601	2
2016-06-11	79	4
2016-06-11	6196463	4
2016-06-11	7505908	1
2016-06-11	9109237	2
2016-06-11	9951654	2
2016-06-11	10539714	1
2016-06-11	13821812	19
2016-06-11	18364158	4
2016-06-11	18924672	11
2016-06-11	20791642	1
2016-06-11	21035594	3
2016-06-11	21491290	1
2016-06-11	24619723	18
2016-06-11	24796666	6
2016-06-11	25124517	31
2016-06-11	25523690	8
2016-06-11	26386571	45
2016-06-11	26565098	2
2016-06-11	27708403	74
2016-06-11	27743190	1
2016-06-11	27871940	6
2016-06-11	28427454	2
2016-06-12	1904640	10
2016-06-12	3887259	1
2016-06-12	5360838	6
2016-06-12	7505908	1
2016-06-12	9109237	5
2016-06-12	10728040	1
2016-06-12	13821812	2
2016-06-12	17911012	3
2016-06-12	21035594	1
2016-06-12	21491290	2
2016-06-12	21840846	1
2016-06-12	24168406	2
2016-06-12	24796666	2
2016-06-12	25523690	8
2016-06-12	26033934	5
2016-06-12	26386571	35
2016-06-12	27518358	2
2016-06-12	27612457	1
2016-06-12	27708403	58
2016-06-13	323105	1
2016-06-13	455421	1
2016-06-13	459990	1
2016-06-13	560483	6
2016-06-13	1921264	3
2016-06-13	3887259	2
2016-06-13	6196463	10
2016-06-13	6402792	2
2016-06-13	8500787	6
2016-06-13	9951654	26
2016-06-13	10728040	98
2016-06-13	13821812	10
2016-06-13	15707762	6
2016-06-13	17652082	4
2016-06-13	17911012	1
2016-06-13	18364158	8
2016-06-13	19121135	1
2016-06-13	19737011	2
2016-06-13	20664464	29
2016-06-13	21840846	3
2016-06-13	22505955	30
2016-06-13	23748255	8
2016-06-13	23786866	1
2016-06-13	24796666	4
2016-06-13	25523690	53
2016-06-13	26386571	29
2016-06-13	26621756	10
2016-06-13	27612457	1
2016-06-13	27708403	56
2016-06-13	27945290	12
2016-06-13	28103413	4
2016-06-14	84612	4
2016-06-14	120801	1
2016-06-14	455421	5
2016-06-14	560483	8
2016-06-14	1455149	4
2016-06-14	2820395	1
2016-06-14	6196463	3
2016-06-14	6282205	2
2016-06-14	6402792	2
2016-06-14	7505908	3
2016-06-14	10614794	2
2016-06-14	10728040	3
2016-06-14	11220631	10
2016-06-14	17772824	177
2016-06-14	19121135	5
2016-06-14	20664464	72
2016-06-14	21491290	3
2016-06-14	22505955	32
2016-06-14	23748255	27
2016-06-14	24619723	1
2016-06-14	24796666	2
2016-06-14	24812962	21
2016-06-14	25078365	12
2016-06-14	25523690	74
2016-06-14	26386571	31
2016-06-14	26677019	9
2016-06-14	26840736	4
2016-06-14	27612457	1
2016-06-14	27708403	11
2016-06-14	27945290	4
2016-06-14	28103413	4
2016-06-15	4295	8
2016-06-15	84612	2
2016-06-15	1455149	11
2016-06-15	3887259	2
2016-06-15	4985989	18
2016-06-15	5238361	2
2016-06-15	6148872	2
2016-06-15	6196463	3
2016-06-15	6282205	5
2016-06-15	7505908	15
2016-06-15	7529026	1
2016-06-15	9346035	22
2016-06-15	9676078	1
2016-06-15	11220631	6
2016-06-15	13821812	1
2016-06-15	17443185	5
2016-06-15	17772824	179
2016-06-15	18899359	4
2016-06-15	20441404	2
2016-06-15	20664464	59
2016-06-15	21491290	5
2016-06-15	22150306	4
2016-06-15	22604547	1
2016-06-15	23748255	11
2016-06-15	23786866	3
2016-06-15	24168406	4
2016-06-15	25523690	24
2016-06-15	25609953	10
2016-06-15	26386571	10
2016-06-15	27481818	4
2016-06-15	27708403	23
2016-06-15	27816709	1
2016-06-15	28103413	4
2016-06-16	4295	2
2016-06-16	455421	5
2016-06-16	560483	2
2016-06-16	1607861	4
2016-06-16	1646408	2
2016-06-16	6196463	11
2016-06-16	6282205	1
2016-06-16	7505908	41
2016-06-16	8390765	1
2016-06-16	8962702	22
2016-06-16	9346035	20
2016-06-16	11220631	6
2016-06-16	13821812	5
2016-06-16	15891802	4
2016-06-16	17443185	13
2016-06-16	18364158	7
2016-06-16	18857348	2
2016-06-16	18899359	2
2016-06-16	20441404	1
2016-06-16	20664464	46
2016-06-16	21491290	5
2016-06-16	22150306	2
2016-06-16	23786866	11
2016-06-16	24796666	2
2016-06-16	25523690	8
2016-06-16	26386571	15
2016-06-16	27708403	16
2016-06-16	27816709	1
2016-06-16	27871940	1
2016-06-16	27945290	6
2016-06-17	4295	2
2016-06-17	262675	1
2016-06-17	455421	5
2016-06-17	560483	18
2016-06-17	1904640	40
2016-06-17	4381155	4
2016-06-17	6196463	3
2016-06-17	6282205	1
2016-06-17	7505908	84
2016-06-17	9346035	11
2016-06-17	13588723	12
2016-06-17	16624235	2
2016-06-17	18364158	2
2016-06-17	18899359	10
2016-06-17	20664464	7
2016-06-17	21491290	4
2016-06-17	22945049	1
2016-06-17	23678328	5
2016-06-17	24619723	6
2016-06-17	25523690	17
2016-06-17	25609953	104
2016-06-17	25959191	7
2016-06-17	26386571	67
2016-06-17	26766008	1
2016-06-17	26840736	1
2016-06-17	27708403	8
2016-06-17	27945290	2
2016-06-17	28016997	2
2016-06-17	28167859	7
2016-06-17	28416556	6
2016-06-18	245519	2
2016-06-18	563447	3
2016-06-18	1455149	11
2016-06-18	1904640	25
2016-06-18	5879957	6
2016-06-18	6196463	5
2016-06-18	7505908	43
2016-06-18	10248457	2
2016-06-18	10929479	1
2016-06-18	11220631	81
2016-06-18	12641526	1
2016-06-18	14596827	7
2016-06-18	15891802	1
2016-06-18	17443185	2
2016-06-18	17505739	2
2016-06-18	17651076	2
2016-06-18	17911012	5
2016-06-18	18313966	4
2016-06-18	18622101	7
2016-06-18	21491290	1
2016-06-18	22505955	6
2016-06-18	23616447	7
2016-06-18	24619723	5
2016-06-18	24773279	1
2016-06-18	25523690	81
2016-06-18	25609953	19
2016-06-18	26386571	9
2016-06-18	28103413	4
2016-06-18	28167859	7
2016-06-18	28416645	8
2016-06-19	1904640	11
2016-06-19	3495083	2
2016-06-19	6282205	6
2016-06-19	7505908	15
2016-06-19	9346035	14
2016-06-19	11220631	3
2016-06-19	13588723	20
2016-06-19	17651076	1
2016-06-19	17911012	112
2016-06-19	18622101	33
2016-06-19	21491290	1
2016-06-19	23748255	10
2016-06-19	24619723	1
2016-06-19	25078365	11
2016-06-19	25523690	35
2016-06-19	26386571	85
2016-06-19	27816709	2
2016-06-19	28103413	2
2016-06-20	79	3
2016-06-20	4295	30
2016-06-20	312314	1
2016-06-20	455421	5
2016-06-20	560483	6
2016-06-20	1904640	2
2016-06-20	5197671	1
2016-06-20	6282205	8
2016-06-20	7505908	2
2016-06-20	8390765	5
2016-06-20	11220631	43
2016-06-20	16397225	2
2016-06-20	17443185	4
2016-06-20	17911012	9
2016-06-20	18364158	2
2016-06-20	18899359	15
2016-06-20	19106470	1
2016-06-20	21417351	2
2016-06-20	21491290	1
2016-06-20	21767729	13
2016-06-20	23748255	8
2016-06-20	24796666	2
2016-06-20	24812962	14
2016-06-20	25523690	5
2016-06-20	26386571	4
2016-06-20	26766008	5
2016-06-20	27816709	1
2016-06-20	28103413	9
2016-06-20	28564594	2
2016-06-21	4295	10
2016-06-21	323105	1
2016-06-21	455421	3
2016-06-21	459990	5
2016-06-21	560483	6
2016-06-21	3982375	2
2016-06-21	5627478	4
2016-06-21	6196463	9
2016-06-21	7505908	20
2016-06-21	8390765	2
2016-06-21	9346035	42
2016-06-21	9412278	1
2016-06-21	11220631	5
2016-06-21	14970971	5
2016-06-21	17911012	1
2016-06-21	18364158	4
2016-06-21	18892583	7
2016-06-21	23748255	2
2016-06-21	24271879	6
2016-06-21	24619723	6
2016-06-21	24796666	2
2016-06-21	25124517	23
2016-06-21	25523690	17
2016-06-21	26386571	27
2016-06-21	26677019	2
2016-06-21	26766008	7
2016-06-21	26840736	4
2016-06-21	27816709	1
2016-06-22	4295	10
2016-06-22	194836	4
2016-06-22	560483	12
2016-06-22	1455149	4
2016-06-22	5627478	4
2016-06-22	6196463	5
2016-06-22	6282205	1
2016-06-22	8390765	5
2016-06-22	9109237	1
2016-06-22	13588723	2
2016-06-22	13821812	16
2016-06-22	17911012	15
2016-06-22	19928789	44
2016-06-22	21119524	4
2016-06-22	21491290	1
2016-06-22	22604547	2
2016-06-22	24619723	3
2016-06-22	25078365	4
2016-06-22	25124517	7
2016-06-22	25523690	8
2016-06-22	25976018	1
2016-06-22	26386571	6
2016-06-22	26766008	3
2016-06-22	27816709	1
2016-06-22	28103413	2
2016-06-22	28316199	1
2016-06-22	28586651	4
2016-06-23	79	8
2016-06-23	4295	7
2016-06-23	459990	1
2016-06-23	560483	2
2016-06-23	1455149	2
2016-06-23	1646408	1
2016-06-23	3835012	14
2016-06-23	5197671	2
2016-06-23	6196463	8
2016-06-23	7505908	7
2016-06-23	9346035	10
2016-06-23	9412278	1
2016-06-23	10323345	55
2016-06-23	11220631	6
2016-06-23	13821812	4
2016-06-23	14882394	1
2016-06-23	16123725	4
2016-06-23	17911012	39
2016-06-23	18364158	3
2016-06-23	18622101	33
2016-06-23	18899359	7
2016-06-23	19198371	3
2016-06-23	22604547	2
2016-06-23	23748255	6
2016-06-23	23770065	1
2016-06-23	24796666	6
2016-06-23	25124517	4
2016-06-23	25523690	11
2016-06-23	26386571	15
2016-06-23	27612457	1
2016-06-23	27708403	10
2016-06-23	27816709	1
2016-06-23	28316199	3
2016-06-24	4295	28
2016-06-24	1904640	31
2016-06-24	3835012	75
2016-06-24	5879957	43
2016-06-24	6196463	1
2016-06-24	6282205	6
2016-06-24	9346035	8
2016-06-24	10248457	2
2016-06-24	10728040	2
2016-06-24	12846626	4
2016-06-24	17911012	40
2016-06-24	18622101	56
2016-06-24	22150306	8
2016-06-24	22604547	1
2016-06-24	24619723	11
2016-06-24	24796666	4
2016-06-24	25523690	11
2016-06-24	26021349	2
2016-06-24	26386571	14
2016-06-24	27518358	1
2016-06-24	27868507	1
2016-06-24	28103413	2
2016-06-24	28586513	4
2016-06-25	4295	20
2016-06-25	1904640	20
2016-06-25	5879957	15
2016-06-25	6196463	3
2016-06-25	7505908	20
2016-06-25	10248457	8
2016-06-25	10539714	1
2016-06-25	11220631	11
2016-06-25	12846626	1
2016-06-25	14688020	27
2016-06-25	16123725	5
2016-06-25	18622101	24
2016-06-25	21835874	2
2016-06-25	21939030	2
2016-06-25	23038003	22
2016-06-25	23748255	1
2016-06-25	24619723	1
2016-06-25	25523690	4
2016-06-25	25602706	23
2016-06-25	25959191	33
2016-06-25	26386571	10
2016-06-25	26578576	5
2016-06-25	26778615	1
2016-06-25	26840736	1
2016-06-25	27035482	2
2016-06-25	27384487	6
2016-06-25	27612457	2
2016-06-25	27868507	2
2016-06-26	4295	20
2016-06-26	84612	3
2016-06-26	245519	2
2016-06-26	262675	1
2016-06-26	1904640	26
2016-06-26	3982375	14
2016-06-26	5360838	2
2016-06-26	6196463	8
2016-06-26	6282205	7
2016-06-26	7505908	13
2016-06-26	9676078	1
2016-06-26	10728040	17
2016-06-26	11220631	16
2016-06-26	14688020	4
2016-06-26	16123725	6
2016-06-26	17911012	10
2016-06-26	21491290	1
2016-06-26	24619723	6
2016-06-26	24796666	4
2016-06-26	24812038	1
2016-06-26	26386571	4
2016-06-26	26677019	2
2016-06-26	27612457	1
2016-06-26	27708403	10
2016-06-26	27871940	2
2016-06-26	28586610	6
2016-06-27	455421	8
2016-06-27	741292	8
2016-06-27	1168880	10
2016-06-27	1904640	4
2016-06-27	3835012	242
2016-06-27	3887259	1
2016-06-27	6196463	9
2016-06-27	6282205	1
2016-06-27	6402792	4
2016-06-27	7505908	1
2016-06-27	9346035	2
2016-06-27	10539714	2
2016-06-27	10728040	32
2016-06-27	11220631	12
2016-06-27	17692156	4
2016-06-27	21035594	1
2016-06-27	21491290	1
2016-06-27	23748255	12
2016-06-27	24271879	13
2016-06-27	24619723	24
2016-06-27	24796666	2
2016-06-27	25523690	4
2016-06-27	26328448	7
2016-06-27	26386571	4
2016-06-27	26398660	1
2016-06-27	27384487	3
2016-06-27	27816709	3
2016-06-28	4295	54
2016-06-28	455421	7
2016-06-28	560483	4
2016-06-28	3835012	104
2016-06-28	3887259	3
2016-06-28	6282205	11
2016-06-28	7505908	15
2016-06-28	8390765	6
2016-06-28	9346035	12
2016-06-28	9676078	1
2016-06-28	11220631	32
2016-06-28	17911012	10
2016-06-28	20483988	43
2016-06-28	20568271	20
2016-06-28	22957913	3
2016-06-28	23748255	5
2016-06-28	24619723	2
2016-06-28	24796666	12
2016-06-28	25124517	55
2016-06-28	25523690	64
2016-06-28	26332323	2
2016-06-28	26386571	52
2016-06-28	26677019	4
2016-06-28	27384487	3
2016-06-28	27612457	1
2016-06-28	27708403	1
2016-06-28	28586592	4
2016-06-28	28634655	2
2016-06-29	323105	23
2016-06-29	560483	12
2016-06-29	1646408	10
2016-06-29	1943537	1
2016-06-29	3835012	305
2016-06-29	3982375	7
2016-06-29	4381155	2
2016-06-29	6282205	5
2016-06-29	7505908	78
2016-06-29	9676078	1
2016-06-29	10539714	1
2016-06-29	10728040	70
2016-06-29	11220631	11
2016-06-29	17692156	10
2016-06-29	17911012	9
2016-06-29	20568271	11
2016-06-29	23748255	9
2016-06-29	24619723	5
2016-06-29	24796666	2
2016-06-29	25124517	29
2016-06-29	25523690	11
2016-06-29	26386571	2
2016-06-29	27612457	1
2016-06-29	27816709	4
2016-06-29	28634655	12
2016-06-30	194836	3
2016-06-30	455421	4
2016-06-30	560483	4
2016-06-30	1455149	1
2016-06-30	1646408	1
2016-06-30	1904640	58
2016-06-30	2088239	73
2016-06-30	3835012	111
2016-06-30	6196463	9
2016-06-30	6282205	6
2016-06-30	7505908	2
2016-06-30	8500787	6
2016-06-30	9080397	1
2016-06-30	10051232	3
2016-06-30	11220631	18
2016-06-30	15526990	1
2016-06-30	16397225	6
2016-06-30	17651076	1
2016-06-30	17772824	11
2016-06-30	17911012	46
2016-06-30	18622101	26
2016-06-30	18899359	9
2016-06-30	20546717	10
2016-06-30	20568271	28
2016-06-30	24619723	4
2016-06-30	25124517	65
2016-06-30	25523690	28
2016-06-30	25609953	2
2016-06-30	26386571	20
2016-06-30	26677019	12
2016-06-30	26778615	2
2016-06-30	27384487	1
2016-06-30	27708403	2
2016-06-30	27816709	6
2016-07-01	245519	4
2016-07-01	451287	1
2016-07-01	455421	5
2016-07-01	560483	8
2016-07-01	1904640	14
2016-07-01	2088239	102
2016-07-01	5360838	4
2016-07-01	5879957	15
2016-07-01	7505908	74
2016-07-01	8390765	4
2016-07-01	8638440	1
2016-07-01	9346035	9
2016-07-01	11220631	24
2016-07-01	11698331	1
2016-07-01	15929326	8
